city,lat,lng,country,iso2,admin_name,capital,population,population_proper
Burkau,51.1833,14.1833,Germany,DE,Saxony,,2672,2672
Höchenschwand,47.7339,8.1672,Germany,DE,Baden-Württemberg,,2669,2669
Mühlingen,47.9122,9.0172,Germany,DE,Baden-Württemberg,,2666,2666
Demitz-Thumitz,51.1333,14.2500,Germany,DE,Saxony,,2663,2648
Jöhstadt,50.5144,13.0886,Germany,DE,Saxony,,2663,2501
Tawern,49.6722,6.5169,Germany,DE,Rhineland-Palatinate,,2662,2662
Hohenkammer,48.4167,11.5333,Germany,DE,Bavaria,,2662,2655
Roggentin,54.0500,12.2000,Germany,DE,Mecklenburg-Western Pomerania,,2661,2661
Niederviehbach,48.6167,12.3833,Germany,DE,Bavaria,,2661,2661
Ferdinandshof,53.6622,13.8878,Germany,DE,Mecklenburg-Western Pomerania,,2660,2660
Oberelsbach,50.4333,10.1333,Germany,DE,Bavaria,,2658,2658
Denkingen,48.1089,8.7386,Germany,DE,Baden-Württemberg,,2657,2657
Helmstadt,49.7667,9.7167,Germany,DE,Bavaria,,2657,2656
Wallenfels,50.2675,11.4733,Germany,DE,Bavaria,,2657,2573
Möttingen,48.8167,10.5833,Germany,DE,Bavaria,,2655,2655
Plessa,51.4667,13.6167,Germany,DE,Brandenburg,,2654,2568
Inchenhofen,48.5167,11.1167,Germany,DE,Bavaria,,2652,2652
Ebeleben,51.2833,10.7333,Germany,DE,Thuringia,,2652,2652
Lentföhrden,53.8667,9.8833,Germany,DE,Schleswig-Holstein,,2651,2651
Röderau,51.3875,13.4583,Germany,DE,Saxony,,2650,2564
Hördt,49.1656,8.3264,Germany,DE,Rhineland-Palatinate,,2649,2649
Nußdorf am Inn,47.7333,12.1500,Germany,DE,Bavaria,,2648,2648
Marxheim,48.7500,10.9500,Germany,DE,Bavaria,,2648,2648
Pfaffenhausen,48.1167,10.4500,Germany,DE,Bavaria,,2645,2645
Schwarme,52.9000,9.0167,Germany,DE,Lower Saxony,,2645,2645
Obertaufkirchen,48.2667,12.2833,Germany,DE,Bavaria,,2641,2641
Dieblich,50.3136,7.4686,Germany,DE,Rhineland-Palatinate,,2640,2640
Adelheidsdorf,52.5656,10.0606,Germany,DE,Lower Saxony,,2640,2640
Steinhagen,54.2167,12.9667,Germany,DE,Mecklenburg-Western Pomerania,,2637,2637
Kottenheim,50.3503,7.2564,Germany,DE,Rhineland-Palatinate,,2636,2636
Oberwolfach,48.3167,8.2167,Germany,DE,Baden-Württemberg,,2633,2574
Sankt Sebastian,50.4122,7.5633,Germany,DE,Rhineland-Palatinate,,2630,2630
Ittlingen,49.1833,8.9333,Germany,DE,Baden-Württemberg,,2629,2629
Neetze,53.2667,10.6333,Germany,DE,Lower Saxony,,2629,2629
Wiesent,49.0069,12.3778,Germany,DE,Bavaria,,2625,2600
Sankt Peter,48.0164,8.0325,Germany,DE,Baden-Württemberg,,2625,2625
Schenefeld,54.0500,9.4833,Germany,DE,Schleswig-Holstein,,2623,2623
Welschbillig,49.8558,6.5675,Germany,DE,Rhineland-Palatinate,,2623,2610
Obernzenn,49.4500,10.4667,Germany,DE,Bavaria,,2623,2567
Tribsees,54.0833,12.7500,Germany,DE,Mecklenburg-Western Pomerania,,2623,2623
Weißensberg,47.5667,9.7167,Germany,DE,Bavaria,,2622,2622
Walsdorf,49.8667,10.7833,Germany,DE,Bavaria,,2620,2620
Heiligkreuzsteinach,49.4858,8.7953,Germany,DE,Baden-Württemberg,,2616,2616
Egestorf,53.1930,10.0630,Germany,DE,Lower Saxony,,2615,2615
Pfaffenweiler,47.9381,7.7550,Germany,DE,Baden-Württemberg,,2613,2613
Berngau,49.2528,11.3992,Germany,DE,Bavaria,,2613,2570
Wanderup,54.6886,9.3286,Germany,DE,Schleswig-Holstein,,2613,2613
Hanhofen,49.3167,8.3453,Germany,DE,Rhineland-Palatinate,,2612,2612
Kist,49.7333,9.8333,Germany,DE,Bavaria,,2611,2611
Hattstedt,54.5167,9.0167,Germany,DE,Schleswig-Holstein,,2609,2609
Neuburg,48.9881,8.2497,Germany,DE,Rhineland-Palatinate,,2609,2609
Hinterzarten,47.9078,8.1008,Germany,DE,Baden-Württemberg,,2608,2608
Fußgönheim,49.4603,8.2936,Germany,DE,Rhineland-Palatinate,,2607,2607
Schkölen,51.0333,11.8167,Germany,DE,Thuringia,,2607,2607
Reischach,48.2833,12.7333,Germany,DE,Bavaria,,2604,2604
Wildpoldsried,47.7667,10.4000,Germany,DE,Bavaria,,2602,2602
Dürrwangen,49.1167,10.3667,Germany,DE,Bavaria,,2602,2602
Chamerau,49.2000,12.7500,Germany,DE,Bavaria,,2602,2575
Brüel,53.7167,11.7167,Germany,DE,Mecklenburg-Western Pomerania,,2602,2602
Bretzenheim,49.8781,7.8986,Germany,DE,Rhineland-Palatinate,,2600,2600
Gägelow,53.8833,11.3667,Germany,DE,Mecklenburg-Western Pomerania,,2600,2600
Wolfersdorf,48.4833,11.7167,Germany,DE,Bavaria,,2600,2571
Lam,49.2000,13.0500,Germany,DE,Bavaria,,2599,2599
Krölpa,50.6750,11.5375,Germany,DE,Thuringia,,2598,2528
Effeltrich,49.6597,11.0922,Germany,DE,Bavaria,,2596,2596
Salching,48.8167,12.5667,Germany,DE,Bavaria,,2595,2595
Dettingen an der Iller,48.1089,10.1119,Germany,DE,Baden-Württemberg,,2594,2594
Friedrichstadt,54.3667,9.0667,Germany,DE,Schleswig-Holstein,,2593,2593
Neuwürschnitz,50.7219,12.7550,Germany,DE,Saxony,,2592,2563
Unterkirnach,48.0789,8.3647,Germany,DE,Baden-Württemberg,,2591,2591
Gachenbach,48.5000,11.2333,Germany,DE,Bavaria,,2590,2590
Monsheim,49.6372,8.2119,Germany,DE,Rhineland-Palatinate,,2589,2589
Iggingen,48.8331,9.8778,Germany,DE,Baden-Württemberg,,2589,2577
Westerholt,53.5922,7.4592,Germany,DE,Lower Saxony,,2587,2587
Geiselwind,49.7667,10.4667,Germany,DE,Bavaria,,2585,2585
Merdingen,48.0178,7.6883,Germany,DE,Baden-Württemberg,,2583,2583
Wang,48.4961,11.9383,Germany,DE,Bavaria,,2582,2541
Nentershausen,51.0125,9.9350,Germany,DE,Hesse,,2582,2582
Lampertswalde,51.3167,13.6667,Germany,DE,Saxony,,2582,2517
Engelsberg,48.1167,12.5500,Germany,DE,Bavaria,,2581,2581
Bad Eilsen,52.2431,9.0994,Germany,DE,Lower Saxony,,2579,2579
Fahrdorf,54.5000,9.6000,Germany,DE,Schleswig-Holstein,,2579,2579
Eggebek,54.6167,9.3667,Germany,DE,Schleswig-Holstein,,2578,2578
Eime,52.0747,9.7232,Germany,DE,Lower Saxony,,2578,2559
Schopfloch,48.4544,8.5514,Germany,DE,Baden-Württemberg,,2577,2577
Sauldorf,47.9444,9.1081,Germany,DE,Baden-Württemberg,,2577,2577
Dürmentingen,48.1142,9.5350,Germany,DE,Baden-Württemberg,,2576,2575
Roxheim,49.8636,7.8094,Germany,DE,Rhineland-Palatinate,,2574,2574
Prittriching,48.2000,10.9167,Germany,DE,Bavaria,,2574,2574
Gehrde,52.5762,8.0064,Germany,DE,Lower Saxony,,2574,2574
Friedrichskoog,54.0153,8.8992,Germany,DE,Schleswig-Holstein,,2574,2494
Leimersheim,49.1225,8.3433,Germany,DE,Rhineland-Palatinate,,2573,2573
Heede,52.9922,7.3042,Germany,DE,Lower Saxony,,2573,2573
Schwörstadt,47.5928,7.8803,Germany,DE,Baden-Württemberg,,2572,2572
Rehling,48.4833,10.9333,Germany,DE,Bavaria,,2572,2555
Schlierbach,50.7333,8.4167,Germany,DE,Hesse,,2572,2506
Nittel,49.6525,6.4453,Germany,DE,Rhineland-Palatinate,,2571,2571
Teistungen,51.4697,10.2658,Germany,DE,Thuringia,,2571,2500
Heidenheim,49.0167,10.7500,Germany,DE,Bavaria,,2571,2571
Burghaslach,49.7167,10.5833,Germany,DE,Bavaria,,2570,2570
Neuhausen,50.6694,13.4667,Germany,DE,Saxony,,2570,2529
Großerlach,49.0533,9.5144,Germany,DE,Baden-Württemberg,,2565,2565
Sauensiek,53.3833,9.6000,Germany,DE,Lower Saxony,,2564,2564
Jengen,48.0000,10.7333,Germany,DE,Bavaria,,2563,2563
Mönchberg,49.7831,9.2331,Germany,DE,Bavaria,,2562,2556
Kemmern,49.9500,10.8667,Germany,DE,Bavaria,,2561,2561
Sasbachwalden,48.6183,8.1272,Germany,DE,Baden-Württemberg,,2561,2561
Lautern,48.7100,9.8614,Germany,DE,Baden-Württemberg,,2561,2561
Seitingen-Oberflacht,48.0189,8.7258,Germany,DE,Baden-Württemberg,,2559,2542
Eimeldingen,47.6306,7.5947,Germany,DE,Baden-Württemberg,,2558,2558
Schönwalde am Bungsberg,54.1894,10.7558,Germany,DE,Schleswig-Holstein,,2558,2558
Freihung,49.6167,11.9167,Germany,DE,Bavaria,,2557,2557
Kubschütz,51.1667,14.5000,Germany,DE,Saxony,,2554,2516
Kirchgellersen,53.2331,10.3000,Germany,DE,Lower Saxony,,2551,2551
Faulbach,49.7833,9.4500,Germany,DE,Bavaria,,2550,2550
Kastl,49.3692,11.6803,Germany,DE,Bavaria,,2546,2546
Alsleben,51.7000,11.6667,Germany,DE,Saxony-Anhalt,,2545,2545
Nahe,53.7994,10.1431,Germany,DE,Schleswig-Holstein,,2543,2543
Golßen,51.9667,13.6000,Germany,DE,Brandenburg,,2542,2484
Wittenförden,53.6167,11.3167,Germany,DE,Mecklenburg-Western Pomerania,,2541,2541
Nordendorf,48.6000,10.8333,Germany,DE,Bavaria,,2540,2540
Friesack,52.7333,12.5833,Germany,DE,Brandenburg,,2538,2520
Bad Wilsnack,52.9500,11.9497,Germany,DE,Brandenburg,,2536,2536
Ellefeld,50.4831,12.4000,Germany,DE,Saxony,,2535,2535
Ostseebad Boltenhagen,53.9667,11.2167,Germany,DE,Mecklenburg-Western Pomerania,,2535,2535
Erpel,50.5853,7.2400,Germany,DE,Rhineland-Palatinate,,2534,2534
Schönwald im Schwarzwald,48.1047,8.2028,Germany,DE,Baden-Württemberg,,2533,2533
Hardt,48.1839,8.4114,Germany,DE,Baden-Württemberg,,2532,2532
Niepars,54.3145,12.9245,Germany,DE,Mecklenburg-Western Pomerania,,2532,2532
Hettingen,49.5192,9.3672,Germany,DE,Baden-Württemberg,,2532,2532
Wohltorf,53.5186,10.2922,Germany,DE,Schleswig-Holstein,,2531,2531
Papendorf,54.0333,12.1167,Germany,DE,Mecklenburg-Western Pomerania,,2531,2531
Tannheim,48.0000,10.0831,Germany,DE,Baden-Württemberg,,2530,2530
Pöhl,50.5656,12.1914,Germany,DE,Saxony,,2528,2528
Weihmichl,48.6000,12.0500,Germany,DE,Bavaria,,2525,2525
Loffenau,48.7725,8.3856,Germany,DE,Baden-Württemberg,,2523,2523
Haarbach,48.5019,13.1464,Germany,DE,Bavaria,,2523,2523
Haiming,48.2125,12.8878,Germany,DE,Bavaria,,2522,2522
Eichenbühl,49.7000,9.3333,Germany,DE,Bavaria,,2522,2522
Johanniskirchen,48.5333,12.9500,Germany,DE,Bavaria,,2521,2520
Brohl-Lützing,50.4850,7.3292,Germany,DE,Rhineland-Palatinate,,2520,2520
Reichersbeuern,47.7667,11.6333,Germany,DE,Bavaria,,2518,2467
Schluchsee,47.8194,8.1808,Germany,DE,Baden-Württemberg,,2518,2505
Weiding,49.2629,12.7650,Germany,DE,Bavaria,,2515,2515
Wachsenburg,50.8522,10.8836,Germany,DE,Thuringia,,2514,2514
Ziesar,52.2667,12.2831,Germany,DE,Brandenburg,,2514,2514
Weißenborn,50.8667,13.4167,Germany,DE,Saxony,,2513,2448
Rietschen,51.4000,14.7833,Germany,DE,Saxony,,2513,2509
Ohorn,51.1750,14.0506,Germany,DE,Saxony,,2512,2512
Beimerstetten,48.4842,9.9811,Germany,DE,Baden-Württemberg,,2511,2494
Braunsbach,49.1989,9.7914,Germany,DE,Baden-Württemberg,,2509,2509
Inzlingen,47.5881,7.6936,Germany,DE,Baden-Württemberg,,2508,2508
Altfraunhofen,48.4486,12.1672,Germany,DE,Bavaria,,2508,2508
Ostelsheim,48.7269,8.8478,Germany,DE,Baden-Württemberg,,2507,2507
Birken-Honigsessen,50.8194,7.7414,Germany,DE,Rhineland-Palatinate,,2507,2465
Wegeleben,51.8667,11.1667,Germany,DE,Saxony-Anhalt,,2507,2458
Borstel-Hohenraden,53.6833,9.8167,Germany,DE,Schleswig-Holstein,,2506,2458
Gaukönigshofen,49.6333,10.0000,Germany,DE,Bavaria,,2506,2506
Siek,53.6344,10.2981,Germany,DE,Schleswig-Holstein,,2505,2505
Mehring,48.1833,12.7833,Germany,DE,Bavaria,,2505,2411
Dernbach,50.4586,7.7872,Germany,DE,Rhineland-Palatinate,,2504,2504
Wallhausen,51.4667,11.1833,Germany,DE,Saxony-Anhalt,,2503,2503
Armsheim,49.8078,8.0581,Germany,DE,Rhineland-Palatinate,,2501,2493
Struppen,50.9333,14.0167,Germany,DE,Saxony,,2501,2441
Oberharmersbach,48.3742,8.1281,Germany,DE,Baden-Württemberg,,2501,2442
Wackernheim,49.9742,8.1167,Germany,DE,Rhineland-Palatinate,,2500,2500
Osdorf,54.4333,10.0167,Germany,DE,Schleswig-Holstein,,2500,2500
Lupburg,49.1497,11.7500,Germany,DE,Bavaria,,2500,2500
Rastenberg,51.1761,11.4192,Germany,DE,Thuringia,,2497,2497
Schwepnitz,51.3297,13.9603,Germany,DE,Saxony,,2496,2471
Hergatz,47.6500,9.8333,Germany,DE,Baden-Württemberg,,2495,2495
Barendorf,53.2290,10.5216,Germany,DE,Lower Saxony,,2493,2493
Weisenbach,48.7272,8.3519,Germany,DE,Baden-Württemberg,,2492,2492
Menslage,52.6833,7.8167,Germany,DE,Lower Saxony,,2491,2491
Scheer,48.0736,9.2933,Germany,DE,Baden-Württemberg,,2490,2480
Betzenstein,49.6803,11.4178,Germany,DE,Bavaria,,2490,2490
Ducherow,53.7667,13.7833,Germany,DE,Mecklenburg-Western Pomerania,,2490,2408
Itzstedt,53.8083,10.1583,Germany,DE,Schleswig-Holstein,,2488,2488
Handeloh,53.2500,9.8167,Germany,DE,Lower Saxony,,2487,2487
Freudental,49.0089,9.0589,Germany,DE,Baden-Württemberg,,2486,2486
Oberpframmern,48.0167,11.8167,Germany,DE,Bavaria,,2486,2486
Gerhardshofen,49.6167,10.6833,Germany,DE,Bavaria,,2486,2486
Dörzbach,49.3833,9.7000,Germany,DE,Baden-Württemberg,,2485,2485
Westerbeck,52.5075,10.6286,Germany,DE,Lower Saxony,,2484,2484
Neukirchen bei Sulzbach-Rosenberg,49.5333,11.6333,Germany,DE,Bavaria,,2483,2451
Weitersburg,50.4111,7.5967,Germany,DE,Rhineland-Palatinate,,2482,2482
Bad Tennstedt,51.1539,10.8372,Germany,DE,Thuringia,,2482,2452
Weichering,48.7167,11.3167,Germany,DE,Bavaria,,2480,2480
Kutzenhausen,48.3333,10.7000,Germany,DE,Bavaria,,2480,2480
Pähl,47.9000,11.1833,Germany,DE,Bavaria,,2480,2480
Lehrensteinsfeld,49.1286,9.3250,Germany,DE,Baden-Württemberg,,2479,2479
Göggingen,48.8606,9.8833,Germany,DE,Baden-Württemberg,,2479,2479
Mulda,50.8000,13.4167,Germany,DE,Saxony,,2479,2479
Straßberg,48.1803,9.0878,Germany,DE,Baden-Württemberg,,2477,2477
Auerbach,50.6869,12.9136,Germany,DE,Saxony,,2476,2476
Kaisersbach,48.9306,9.6392,Germany,DE,Baden-Württemberg,,2476,2448
Hillerse,52.4167,10.4000,Germany,DE,Lower Saxony,,2475,2475
Eschbach,47.8900,7.6550,Germany,DE,Baden-Württemberg,,2472,2472
Bernbeuren,47.7381,10.7786,Germany,DE,Bavaria,,2471,2471
Bobitz,53.8036,11.3606,Germany,DE,Mecklenburg-Western Pomerania,,2470,2470
Bolanden,49.6396,8.0091,Germany,DE,Rhineland-Palatinate,,2469,2469
Hohn,54.2981,9.5054,Germany,DE,Schleswig-Holstein,,2468,2468
Gefell,50.4333,11.8500,Germany,DE,Thuringia,,2468,2461
Bawinkel,52.6000,7.5167,Germany,DE,Lower Saxony,,2464,2464
Arrach,49.1915,12.9939,Germany,DE,Bavaria,,2464,2395
Pleiskirchen,48.3000,12.6000,Germany,DE,Bavaria,,2462,2462
Notzing,48.3051,11.8474,Germany,DE,Bavaria,,2462,2462
Langenbach,50.6400,12.6128,Germany,DE,Saxony,,2461,2461
Glatten,48.4431,8.5128,Germany,DE,Baden-Württemberg,,2460,2460
Steinwenden,49.4558,7.5267,Germany,DE,Rhineland-Palatinate,,2459,2459
Hollenbach,48.4833,11.0667,Germany,DE,Bavaria,,2459,2459
Hessigheim,48.9953,9.1881,Germany,DE,Baden-Württemberg,,2458,2458
Dommitzsch,51.6500,12.8833,Germany,DE,Saxony,,2458,2403
Steimbke,52.6622,9.4042,Germany,DE,Lower Saxony,,2458,2458
Sagard,54.5167,13.5500,Germany,DE,Mecklenburg-Western Pomerania,,2457,2457
Friedewald,50.8833,9.8667,Germany,DE,Hesse,,2457,2457
Rötgesbüttel,52.4167,10.5333,Germany,DE,Lower Saxony,,2456,2456
Nußdorf,47.9000,12.6000,Germany,DE,Bavaria,,2456,2456
Großhartmannsdorf,50.7972,13.3194,Germany,DE,Saxony,,2456,2440
Schapen,52.3833,7.5667,Germany,DE,Lower Saxony,,2455,2455
Drachselsried,49.1000,13.0167,Germany,DE,Bavaria,,2455,2455
Schwanebeck,51.9675,11.1208,Germany,DE,Saxony-Anhalt,,2454,2400
Ottenbach,48.7347,9.7478,Germany,DE,Baden-Württemberg,,2453,2453
Hillscheid,50.4064,7.6986,Germany,DE,Rhineland-Palatinate,,2452,2430
Großenseebach,49.6314,10.8772,Germany,DE,Bavaria,,2450,2450
Sandberg,50.3500,10.0000,Germany,DE,Bavaria,,2450,2450
Unlingen,48.1675,9.5211,Germany,DE,Baden-Württemberg,,2448,2448
Schönsee,49.5167,12.5500,Germany,DE,Bavaria,,2447,2375
Ringsheim,48.2475,7.7789,Germany,DE,Baden-Württemberg,,2446,2446
Kaulsdorf,50.6331,11.4331,Germany,DE,Thuringia,,2446,2340
Hinterschmiding,48.8231,13.6011,Germany,DE,Bavaria,,2443,2443
Schleife,51.5419,14.5350,Germany,DE,Saxony,,2443,2443
Seehausen am Staffelsee,47.6833,11.1833,Germany,DE,Bavaria,,2441,2441
Kirchham,48.3500,13.2667,Germany,DE,Bavaria,,2441,2441
Hornburg,52.0311,10.6106,Germany,DE,Lower Saxony,,2441,2441
Köditz,50.3167,11.8333,Germany,DE,Bavaria,,2440,2440
Fell,49.7747,6.7800,Germany,DE,Rhineland-Palatinate,,2438,2438
Ebermannsdorf,49.3931,11.9375,Germany,DE,Bavaria,,2438,2438
Erlenbach bei Marktheidenfeld,49.8167,9.6333,Germany,DE,Bavaria,,2436,2436
Kasendorf,50.0361,11.3506,Germany,DE,Bavaria,,2435,2435
Altdöbern,51.6500,14.0333,Germany,DE,Brandenburg,,2435,2435
Dorndorf,50.8361,10.0864,Germany,DE,Thuringia,,2434,2434
Wincheringen,49.6075,6.4239,Germany,DE,Rhineland-Palatinate,,2432,2432
Apelern,52.2903,9.3372,Germany,DE,Lower Saxony,,2432,2422
Grainet,48.8000,13.6500,Germany,DE,Bavaria,,2432,2432
Grebenau,50.7500,9.4667,Germany,DE,Hesse,,2431,2342
Eitelborn,50.3781,7.7233,Germany,DE,Rhineland-Palatinate,,2430,2430
Epfenbach,49.3372,8.9111,Germany,DE,Baden-Württemberg,,2427,2427
Kretzschau,51.0497,12.0667,Germany,DE,Saxony-Anhalt,,2427,2427
Osterfeld,51.0767,11.9331,Germany,DE,Saxony-Anhalt,,2427,2407
Wertach,47.6000,10.4000,Germany,DE,Bavaria,,2426,2426
Unterreichenbach,48.8256,8.7106,Germany,DE,Baden-Württemberg,,2424,2424
Winningen,50.3128,7.5214,Germany,DE,Rhineland-Palatinate,,2424,2424
Pfaffenhofen,49.0636,8.9750,Germany,DE,Baden-Württemberg,,2424,2424
Unterriexingen,48.9386,9.0561,Germany,DE,Baden-Württemberg,,2423,2423
Neuenkirchen,54.1167,13.3833,Germany,DE,Mecklenburg-Western Pomerania,,2422,2422
Osburg,49.7167,6.7833,Germany,DE,Rhineland-Palatinate,,2422,2422
Schlieben,51.7167,13.3831,Germany,DE,Brandenburg,,2422,2393
Wees,54.8050,9.5160,Germany,DE,Schleswig-Holstein,,2420,2393
Schönau im Schwarzwald,47.7867,7.8942,Germany,DE,Baden-Württemberg,,2420,2415
Neschwitz,51.2706,14.3290,Germany,DE,Saxony,,2418,2396
Ellerstadt,49.4617,8.2592,Germany,DE,Rhineland-Palatinate,,2417,2417
Gyhum,53.2167,9.3106,Germany,DE,Lower Saxony,,2417,2417
Wittislingen,48.6167,10.4167,Germany,DE,Bavaria,,2415,2415
Reichenschwand,49.5150,11.3719,Germany,DE,Bavaria,,2411,2411
Schöps,51.1597,14.9297,Germany,DE,Saxony,,2409,2409
Suhlendorf,52.9333,10.7667,Germany,DE,Lower Saxony,,2408,2408
Aicha vorm Wald,48.6736,13.2911,Germany,DE,Bavaria,,2406,2406
Danndorf,52.4297,10.9167,Germany,DE,Lower Saxony,,2404,2404
Salmtal,49.9278,6.8483,Germany,DE,Rhineland-Palatinate,,2403,2403
Mehring,49.7969,6.8258,Germany,DE,Rhineland-Palatinate,,2402,2402
Silberstedt,54.5167,9.3667,Germany,DE,Schleswig-Holstein,,2401,2401
Eckartsberga,51.1167,11.5500,Germany,DE,Saxony-Anhalt,,2399,2302
Elmstein,49.3421,7.9464,Germany,DE,Rhineland-Palatinate,,2399,2399
Süderlügum,54.8717,8.9073,Germany,DE,Schleswig-Holstein,,2398,2398
Kirschau,51.1000,14.4167,Germany,DE,Saxony,,2397,2397
Weyhausen,52.4621,10.7170,Germany,DE,Lower Saxony,,2397,2397
Bendestorf,53.3356,9.9843,Germany,DE,Lower Saxony,,2396,2396
Hohnstorf,53.3667,10.5500,Germany,DE,Lower Saxony,,2396,2367
Wasbek,54.0667,9.9000,Germany,DE,Schleswig-Holstein,,2395,2395
Berghaupten,48.4069,7.9869,Germany,DE,Baden-Württemberg,,2394,2394
Schlettau,50.5586,12.9511,Germany,DE,Saxony,,2392,2326
Husby,54.7650,9.5810,Germany,DE,Schleswig-Holstein,,2390,2390
Wriedel,53.0333,10.3167,Germany,DE,Lower Saxony,,2390,2390
Puderbach,50.5981,7.6128,Germany,DE,Rhineland-Palatinate,,2389,2389
Niederkirchen bei Deidesheim,49.4131,8.2056,Germany,DE,Rhineland-Palatinate,,2388,2340
Harxheim,49.9053,8.2642,Germany,DE,Rhineland-Palatinate,,2387,2387
Marienhafe,53.5231,7.2736,Germany,DE,Lower Saxony,,2386,2386
Weidenbach,49.2000,10.6167,Germany,DE,Bavaria,,2386,2386
Pretzfeld,49.7500,11.1667,Germany,DE,Bavaria,,2386,2386
Halbe,52.1086,13.7008,Germany,DE,Brandenburg,,2385,2385
Kreiensen,51.8562,9.9633,Germany,DE,Lower Saxony,,2384,2384
Gaiberg,49.3658,8.7503,Germany,DE,Baden-Württemberg,,2383,2383
Kodersdorf,51.2400,14.8900,Germany,DE,Saxony,,2381,2349
Bothel,53.0742,9.5044,Germany,DE,Lower Saxony,,2380,2375
Kummerfeld,53.6833,9.7833,Germany,DE,Schleswig-Holstein,,2377,2377
Walting,48.9167,11.3000,Germany,DE,Bavaria,,2377,2331
Hochdorf,48.0253,9.7867,Germany,DE,Baden-Württemberg,,2376,2376
Krempe,53.8167,9.4667,Germany,DE,Schleswig-Holstein,,2374,2374
Wrist,53.9331,9.7492,Germany,DE,Schleswig-Holstein,,2374,2374
Wolpertshausen,49.1669,9.8453,Germany,DE,Baden-Württemberg,,2374,2374
Kindsbach,49.4183,7.6328,Germany,DE,Rhineland-Palatinate,,2373,2373
Julbach,48.2550,12.9592,Germany,DE,Bavaria,,2372,2372
Taura,50.9183,12.8408,Germany,DE,Saxony,,2372,2372
Moosbach,49.6000,12.4167,Germany,DE,Bavaria,,2370,2370
Grasleben,52.3167,11.0167,Germany,DE,Lower Saxony,,2369,2369
Waal,48.0000,10.7833,Germany,DE,Bavaria,,2369,2369
Altensittenbach,49.5081,11.4115,Germany,DE,Bavaria,,2368,2368
Öpfingen,48.2869,9.8031,Germany,DE,Baden-Württemberg,,2368,2368
Opfenbach,47.6167,9.8167,Germany,DE,Bavaria,,2368,2368
Pleystein,49.6500,12.4167,Germany,DE,Bavaria,,2367,2309
Burgsinn,50.1500,9.6500,Germany,DE,Bavaria,,2366,2364
Moos,48.7500,12.9667,Germany,DE,Bavaria,,2364,2338
Theilheim,49.7500,10.0333,Germany,DE,Bavaria,,2362,2362
Edesheim,49.2642,8.1344,Germany,DE,Rhineland-Palatinate,,2361,2361
Breitenbrunn,48.1333,10.3833,Germany,DE,Bavaria,,2361,2361
Schmidmühlen,49.2667,11.9333,Germany,DE,Bavaria,,2358,2358
Adelsried,48.4167,10.7167,Germany,DE,Bavaria,,2357,2357
Sugenheim,49.6000,10.4167,Germany,DE,Bavaria,,2357,2357
Stadtlengsfeld,50.7831,10.1331,Germany,DE,Thuringia,,2356,2356
Egmating,48.0000,11.8000,Germany,DE,Bavaria,,2351,2351
Flachslanden,49.3833,10.5167,Germany,DE,Bavaria,,2351,2342
Kremperheide,53.8917,9.4833,Germany,DE,Schleswig-Holstein,,2348,2348
Reinsfeld,49.6786,6.8786,Germany,DE,Rhineland-Palatinate,,2347,2347
Kürnbach,49.0769,8.8442,Germany,DE,Baden-Württemberg,,2340,2340
Reit im Winkl,47.6781,12.4700,Germany,DE,Bavaria,,2340,2340
Diesdorf,52.7514,10.8753,Germany,DE,Saxony-Anhalt,,2340,2340
Petting,47.9167,12.8167,Germany,DE,Bavaria,,2339,2339
Chorin,52.9000,13.8667,Germany,DE,Brandenburg,,2339,2339
Stammbach,50.1500,11.7000,Germany,DE,Bavaria,,2338,2338
Creuzburg,51.0514,10.2447,Germany,DE,Thuringia,,2338,2338
Groß Köris,52.1667,13.6667,Germany,DE,Brandenburg,,2338,2338
Kohlberg,48.5578,9.3356,Germany,DE,Baden-Württemberg,,2335,2335
Mieste,52.4789,11.2028,Germany,DE,Saxony-Anhalt,,2335,2335
Raisting,47.9167,11.1000,Germany,DE,Bavaria,,2334,2316
Dogern,47.6086,8.1675,Germany,DE,Baden-Württemberg,,2333,2333
Wachenroth,49.7500,10.7167,Germany,DE,Bavaria,,2333,2333
Benshausen,50.6458,10.5951,Germany,DE,Thuringia,,2333,2333
Salz,50.3000,10.2167,Germany,DE,Bavaria,,2332,2332
Puschendorf,49.5228,10.8306,Germany,DE,Bavaria,,2330,2330
Muhr am See,49.1556,10.7167,Germany,DE,Bavaria,,2330,2330
Postmünster,48.4167,12.9000,Germany,DE,Bavaria,,2330,2330
Neckargerach,49.3994,9.0719,Germany,DE,Baden-Württemberg,,2328,2328
Lauenbrück,53.2000,9.5667,Germany,DE,Lower Saxony,,2328,2328
Bernstadt,48.4997,10.0250,Germany,DE,Baden-Württemberg,,2327,2327
Jagstzell,49.0308,10.0933,Germany,DE,Baden-Württemberg,,2325,2325
Neubrunn,49.7333,9.6667,Germany,DE,Bavaria,,2324,2324
Hetzerath,49.8783,6.8142,Germany,DE,Rhineland-Palatinate,,2323,2323
Pforzen,47.9333,10.6167,Germany,DE,Bavaria,,2321,2321
Holzmaden,48.6336,9.5172,Germany,DE,Baden-Württemberg,,2319,2319
Dobel,48.7981,8.4944,Germany,DE,Baden-Württemberg,,2319,2319
Klingenmünster,49.1466,8.0158,Germany,DE,Rhineland-Palatinate,,2317,2317
Runding,49.2167,12.7667,Germany,DE,Bavaria,,2317,2317
Lautertal,50.5833,9.2833,Germany,DE,Hesse,,2317,2278
